ID,weiboID,userID,content,postTime,datatime,weibourl,floor
214,213,WithQian宋茜陪伴站,#中国一点都不能少# 中国，一点都不能少，寸土必争。 //@宋茜工作室:这才是中国，一点都不能少 //@宋茜:这才是中国，一点都不能少。,2016-07-12 18:13,2016/7/18 星期一 下午 5:05:56,http://weibo.com/1775052081/DEtRU2NoA,4
215,214,唯茜后花园Bra,“明年高考的盆友赶快去了解一下菲律宾，搞不好明年就成为中国最南边城市了。”//@宋茜工作室:这才是中国，一点都不能少 //@宋茜:这才是中国，一点都不能少。,2016-07-12 18:09,2016/7/18 星期一 下午 5:05:56,http://weibo.com/3136853841/DEtQxy5BP,4
216,215,日宣小组SongQian,再强调一次，现在要做的,2016-07-12 22:41,2016/7/18 星期一 下午 5:05:56,http://weibo.com/3868084598/DEvCE39px,4
217,216,One-and-Only宋茜唯一站,#中国一点都不能少# 寸土不让，皮下有预感，这将是美国在东亚海上霸权衰落的转折点 //@宋茜工作室:这才是中国，一点都不能少 //@宋茜:这才是中国，一点都不能少。,2016-07-12 18:21,2016/7/18 星期一 下午 5:05:56,http://weibo.com/5390383255/DEtV5cgKP,4
218,217,谱啊谱,来轮！ //@宋茜工作室:这才是中国，一点都不能少 //@宋茜:这才是中国，一点都不能少。,2016-07-12 18:16,2016/7/18 星期一 下午 5:05:56,http://weibo.com/1748205714/DEtT0EfZI,4
219,218,爱你的六年,#中国一点都不能少# 继续，海外无法帮忙，国内好好干活//@宋茜工作室: 这才是中国，一点都不能少 //@宋茜:这才是中国，一点都不能少。,2016-07-13 17:48,2016/7/18 星期一 下午 5:05:56,http://weibo.com/3375384732/DED8cfMft,4
220,219,HappyDay-小乐天,一点都不能少。 //@宋茜工作室:这才是中国，一点都不能少 //@宋茜:这才是中国，一点都不能少。,2016-07-12 18:10,2016/7/18 星期一 下午 5:05:56,http://weibo.com/5336731132/DEtQIaXEN,4
221,220,阿宋的香菜唯,//@阿宋的香菜唯:顶//@宋茜工作室:这才是中国，一点都不能少 //@宋茜:这才是中国，一点都不能少。,2016-07-12 18:24,2016/7/18 星期一 下午 5:05:56,http://weibo.com/5382229871/DEtWmo9FW,4
222,221,复杂的是人心ii,//@宋茜工作室:这才是中国，一点都不能少 //@宋茜:这才是中国，一点都不能少。,2016-07-18 12:34,2016/7/18 星期一 下午 5:05:56,http://weibo.com/2144226814/DFmdouqPR,4
223,222,香菜宝宝yuer,//@送阳光V: #中国一点都不能少#//@宋茜:这才是中国，一点都不能少。,2016-07-18 01:47,2016/7/18 星期一 下午 5:07:25,http://weibo.com/5969787516/DFhYL730j,4
224,223,0202阳光宋绿,ff//@送阳光V:#中国一点都不能少#//@宋茜:这才是中国，一点都不能少。,2016-07-17 21:46,2016/7/18 星期一 下午 5:07:25,http://weibo.com/5978659701/DFgoKlMX6,4
225,224,0202宋茜青,jh//@送阳光V:#中国一点都不能少#//@宋茜:这才是中国，一点都不能少。,2016-07-17 21:42,2016/7/18 星期一 下午 5:07:25,http://weibo.com/5944458693/DFgnjFIAU,4
226,225,0202宋茜青,yg//@送阳光V:#中国一点都不能少#//@宋茜:这才是中国，一点都不能少。,2016-07-17 21:42,2016/7/18 星期一 下午 5:07:25,http://weibo.com/5944458693/DFgnicsl1,4
227,226,梨落梨落蓝,jh//@送阳光V:#中国一点都不能少#//@宋茜:这才是中国，一点都不能少。,2016-07-17 21:37,2016/7/18 星期一 下午 5:07:25,http://weibo.com/5974425979/DFglo3TvQ,4
228,227,梨落梨落蓝,qw//@送阳光V:#中国一点都不能少#//@宋茜:这才是中国，一点都不能少。,2016-07-17 21:37,2016/7/18 星期一 下午 5:07:25,http://weibo.com/5974425979/DFgllEulu,4
229,228,宋茜梨落梨落宋茜红,juh//@送阳光V:#中国一点都不能少#//@宋茜:这才是中国，一点都不能少。,2016-07-17 21:32,2016/7/18 星期一 下午 5:07:25,http://weibo.com/5312573810/DFgjfnbou,4
230,229,宋茜梨落梨落宋茜红,uj//@送阳光V:#中国一点都不能少#//@宋茜:这才是中国，一点都不能少。,2016-07-17 21:32,2016/7/18 星期一 下午 5:07:25,http://weibo.com/5312573810/DFgjdgewx,4
231,230,0202阳光宋绿,//@送阳光V:#中国一点都不能少#//@宋茜:这才是中国，一点都不能少。,2016-07-17 20:17,2016/7/18 星期一 下午 5:07:25,http://weibo.com/5978659701/DFfONstSS,4
232,231,0202阳光宋绿,ksij//@送阳光V:#中国一点都不能少#//@宋茜:这才是中国，一点都不能少。,2016-07-17 20:17,2016/7/18 星期一 下午 5:07:25,http://weibo.com/5978659701/DFfOKvzbf,4
233,232,小妮子名字还没想好,//@我是一根小香菜0202://@浅水小鱼2222:#中国一点都不能少#//@宋茜:这才是中国，一点都不能少。,2016-07-17 18:41,2016/7/18 星期一 下午 5:08:32,http://weibo.com/5655799613/DFfbN7iil,4
234,233,我是一根小香菜0202,//@浅水小鱼2222:#中国一点都不能少#//@宋茜:这才是中国，一点都不能少。,2016-07-17 18:30,2016/7/18 星期一 下午 5:08:32,http://weibo.com/5960804067/DFf7yaBZc,4
235,234,sudjdn,2250@宋茜 ?#宋茜# #宋茜幻城# #宋茜梨落#??//@浅水小鱼2222:#中国一点都不能少#//@宋茜:这才是中国，一点都不能少。,2016-07-17 17:53,2016/7/18 星期一 下午 5:08:32,http://weibo.com/3280907600/DFeSdwLvd,4
236,235,sudjdn,2249 //@浅水小鱼2222:#中国一点都不能少#//@宋茜:这才是中国，一点都不能少。,2016-07-17 17:52,2016/7/18 星期一 下午 5:08:32,http://weibo.com/3280907600/DFeS7Diok,4
237,236,sudjdn,2248#宋茜# #宋茜幻城# #宋茜梨落#??//@浅水小鱼2222:#中国一点都不能少#//@宋茜:这才是中国，一点都不能少。,2016-07-17 17:52,2016/7/18 星期一 下午 5:08:32,http://weibo.com/3280907600/DFeS5z95U,4
238,237,sudjdn,2247 //@浅水小鱼2222:#中国一点都不能少#//@宋茜:这才是中国，一点都不能少。,2016-07-17 17:52,2016/7/18 星期一 下午 5:08:32,http://weibo.com/3280907600/DFeS17S9f,4
239,238,sudjdn,2246 //@浅水小鱼2222:#中国一点都不能少#//@宋茜:这才是中国，一点都不能少。,2016-07-17 17:52,2016/7/18 星期一 下午 5:08:32,http://weibo.com/3280907600/DFeRZ567U,4
240,239,sudjdn,2245#宋茜# #宋茜幻城# #宋茜梨落#??么么么 //@浅水小鱼2222:#中国一点都不能少#//@宋茜:这才是中国，一点都不能少。,2016-07-17 17:52,2016/7/18 星期一 下午 5:08:32,http://weibo.com/3280907600/DFeRW6iNS,4
241,240,BeLinda学数学,//@浅水小鱼2222:#中国一点都不能少#//@宋茜:这才是中国，一点都不能少。,2016-07-16 12:58,2016/7/18 星期一 下午 5:08:32,http://weibo.com/3866595405/DF3w47SLe,4
242,241,浅水小鱼22,//@浅水小鱼2222: #中国一点都不能少#//@宋茜:这才是中国，一点都不能少。,2016-07-16 12:28,2016/7/18 星期一 下午 5:08:32,http://weibo.com/2855124181/DF3jZ3qQR,4
243,242,sudjdn,整数小天使上线 //@我有一个梨丶:这才是中国，一点都不能少。 //@宋茜:这才是中国，一点都不能少。,2016-07-17 17:51,2016/7/18 星期一 下午 5:09:59,http://weibo.com/3280907600/DFeRG8la3,4
244,243,sudjdn,59 梨落#宋茜# #宋茜幻城# #宋茜梨落#??//@我有一个梨丶:这才是中国，一点都不能少。 //@宋茜:这才是中国，一点都不能少。,2016-07-17 17:51,2016/7/18 星期一 下午 5:09:59,http://weibo.com/3280907600/DFeRzC1Qj,4
245,244,sudjdn,58 星星泪 //@我有一个梨丶:这才是中国，一点都不能少。 //@宋茜:这才是中国，一点都不能少。,2016-07-17 17:51,2016/7/18 星期一 下午 5:09:59,http://weibo.com/3280907600/DFeRulfkX,4
246,245,sudjdn, //@我有一个梨丶:这才是中国，一点都不能少。 //@宋茜:这才是中国，一点都不能少。,2016-07-17 17:51,2016/7/18 星期一 下午 5:09:59,http://weibo.com/3280907600/DFeRookKZ,4
247,246,BeLinda学数学,//@我有一个梨丶:这才是中国，一点都不能少。 //@宋茜:这才是中国，一点都不能少。,2016-07-16 12:58,2016/7/18 星期一 下午 5:09:59,http://weibo.com/3866595405/DF3w69FJy,4
248,247,茜在我心木青寞,//@心海梨落木青寞://@小妮子名字还没想好://@我有一个梨丶:这才是中国，一点都不能少。 //@宋茜:这才是中国，一点都不能少。,2016-07-14 13:43,2016/7/18 星期一 下午 5:09:59,http://weibo.com/5911849776/DEKXA3lRu,4
249,248,心海梨落木青寞,//@小妮子名字还没想好://@我有一个梨丶:这才是中国，一点都不能少。 //@宋茜:这才是中国，一点都不能少。,2016-07-14 09:45,2016/7/18 星期一 下午 5:09:59,http://weibo.com/3212933787/DEJoUD1Ek,4
250,249,爱你知是谁,6 //@我有一个梨丶:这才是中国，一点都不能少。 //@宋茜:这才是中国，一点都不能少。,2016-07-14 09:22,2016/7/18 星期一 下午 5:09:59,http://weibo.com/3218929465/DEJfwaAAA,4
251,250,小妮子名字还没想好,//@我有一个梨丶:这才是中国，一点都不能少。 //@宋茜:这才是中国，一点都不能少。,2016-07-14 09:16,2016/7/18 星期一 下午 5:09:59,http://weibo.com/5655799613/DEJd6EfFU,4
252,251,爱你知是谁, //@我有一个梨丶:这才是中国，一点都不能少。 //@宋茜:这才是中国，一点都不能少。,2016-07-14 05:58,2016/7/18 星期一 下午 5:09:59,http://weibo.com/3218929465/DEHUFoyC5,4
253,252,西西vvvic,#中国姑娘宋茜# #中国一点都不能少#??//@朝宋Storia://@宋茜:这才是中国，一点都不能少。,2016-07-13 21:10,2016/7/18 星期一 下午 5:11:26,http://weibo.com/2754732327/DEEsheHIy,4
254,253,o_逗包_o,//@朝宋Storia://@宋茜:这才是中国，一点都不能少。,2016-07-12 21:47,2016/7/18 星期一 下午 5:11:26,http://weibo.com/3649613311/DEvgJ4Vjv,4
255,254,870202-兔子,//@朝宋Storia://@宋茜:这才是中国，一点都不能少。,2016-07-13 02:02,2016/7/18 星期一 下午 5:11:26,http://weibo.com/5464639697/DEwWqo6t3,4
256,255,孟薏萱宋茜,//@朝宋Storia://@宋茜:这才是中国，一点都不能少。,2016-07-12 21:34,2016/7/18 星期一 下午 5:11:26,http://weibo.com/3743712330/DEvbG8wKT,4
257,256,复杂的是人心ii,//@朝宋Storia://@宋茜:这才是中国，一点都不能少。,2016-07-18 12:34,2016/7/18 星期一 下午 5:11:26,http://weibo.com/2144226814/DFmdkDIEl,4
258,257,xxxx0202,//@朝宋Storia://@宋茜:这才是中国，一点都不能少。,2016-07-18 11:23,2016/7/18 星期一 下午 5:11:26,http://weibo.com/2458930240/DFlKxzHWz,4
259,258,Eniverezvous,//@朝宋Storia://@宋茜:这才是中国，一点都不能少。,2016-07-18 10:55,2016/7/18 星期一 下午 5:11:26,http://weibo.com/3542332782/DFlz9EvY1,4
260,259,kasa2_2ka,//@朝宋Storia://@宋茜:这才是中国，一点都不能少。,2016-07-17 22:43,2016/7/18 星期一 下午 5:11:26,http://weibo.com/3512392543/DFgM1wAOs,4
261,260,小妮子名字还没想好,//@我是一根小香菜0202://@朝宋Storia://@宋茜:这才是中国，一点都不能少。,2016-07-17 18:41,2016/7/18 星期一 下午 5:11:26,http://weibo.com/5655799613/DFfbLkKNg,4
262,261,我是一根小香菜0202,//@朝宋Storia://@宋茜:这才是中国，一点都不能少。,2016-07-17 18:31,2016/7/18 星期一 下午 5:11:26,http://weibo.com/5960804067/DFf7AcUWu,4
263,262,英俊的落落94,//@欧丽琼94: “不是中国的，一份不要；该是我们的，寸土必保！”#中国一点都不能少#//@宋茜: 这才是中国，一点都不能少。,2016-07-18 14:45,2016/7/18 星期一 下午 5:12:53,http://weibo.com/2881397427/DFn4oq2E5,4
264,263,英俊的落落94,//@欧丽琼94: “不是中国的，一份不要；该是我们的，寸土必保！”#中国一点都不能少#//@宋茜: 这才是中国，一点都不能少。,2016-07-18 14:30,2016/7/18 星期一 下午 5:12:53,http://weibo.com/2881397427/DFmYiqTnA,4
265,264,英俊的落落94,//@欧丽琼94: “不是中国的，一份不要；该是我们的，寸土必保！”#中国一点都不能少#//@宋茜: 这才是中国，一点都不能少。,2016-07-18 14:15,2016/7/18 星期一 下午 5:12:53,http://weibo.com/2881397427/DFmSdrKly,4
266,265,英俊的落落94,//@欧丽琼94: “不是中国的，一份不要；该是我们的，寸土必保！”#中国一点都不能少#//@宋茜: 这才是中国，一点都不能少。,2016-07-18 14:00,2016/7/18 星期一 下午 5:12:53,http://weibo.com/2881397427/DFmM78ZP3,4
267,266,英俊的落落94,//@欧丽琼94: “不是中国的，一份不要；该是我们的，寸土必保！”#中国一点都不能少#//@宋茜: 这才是中国，一点都不能少。,2016-07-18 13:45,2016/7/18 星期一 下午 5:12:53,http://weibo.com/2881397427/DFmG2qCGO,4
268,267,英俊的落落94,//@欧丽琼94: “不是中国的，一份不要；该是我们的，寸土必保！”#中国一点都不能少#//@宋茜: 这才是中国，一点都不能少。,2016-07-18 13:30,2016/7/18 星期一 下午 5:12:53,http://weibo.com/2881397427/DFmzWalIS,4
269,268,英俊的落落94,//@欧丽琼94: “不是中国的，一份不要；该是我们的，寸土必保！”#中国一点都不能少#//@宋茜: 这才是中国，一点都不能少。,2016-07-18 13:15,2016/7/18 星期一 下午 5:12:53,http://weibo.com/2881397427/DFmtR9l4r,4
270,269,英俊的落落94,//@欧丽琼94: “不是中国的，一份不要；该是我们的，寸土必保！”#中国一点都不能少#//@宋茜: 这才是中国，一点都不能少。,2016-07-18 13:00,2016/7/18 星期一 下午 5:12:53,http://weibo.com/2881397427/DFmnLtNHh,4
271,270,英俊的落落94,//@欧丽琼94: “不是中国的，一份不要；该是我们的，寸土必保！”#中国一点都不能少#//@宋茜: 这才是中国，一点都不能少。,2016-07-18 12:45,2016/7/18 星期一 下午 5:12:53,http://weibo.com/2881397427/DFmhFgtIw,4
272,271,英俊的落落94,//@欧丽琼94: “不是中国的，一份不要；该是我们的，寸土必保！”#中国一点都不能少#//@宋茜: 这才是中国，一点都不能少。,2016-07-18 12:30,2016/7/18 星期一 下午 5:12:53,http://weibo.com/2881397427/DFmbE3Xvk,4
273,272,范例欢畅激,P //@宋小王子coriander:一点都不能少 //@宋茜:这才是中国，一点都不能少。,2016-07-17 19:24,2016/7/18 星期一 下午 5:14:19,http://weibo.com/5953512209/DFftejHtu,4
274,273,范例欢畅激,U //@宋小王子coriander:一点都不能少 //@宋茜:这才是中国，一点都不能少。,2016-07-17 19:24,2016/7/18 星期一 下午 5:14:19,http://weibo.com/5953512209/DFftb7zLZ,4
275,274,范例欢畅激,Y //@宋小王子coriander:一点都不能少 //@宋茜:这才是中国，一点都不能少。,2016-07-17 19:24,2016/7/18 星期一 下午 5:14:19,http://weibo.com/5953512209/DFft9CDsR,4
276,275,范例欢畅激,T //@宋小王子coriander:一点都不能少 //@宋茜:这才是中国，一点都不能少。,2016-07-17 19:23,2016/7/18 星期一 下午 5:14:19,http://weibo.com/5953512209/DFfsODHTN,4
277,276,范例欢畅激,R //@宋小王子coriander:一点都不能少 //@宋茜:这才是中国，一点都不能少。,2016-07-17 19:23,2016/7/18 星期一 下午 5:14:19,http://weibo.com/5953512209/DFfsO4rAo,4
278,277,范例欢畅激,E //@宋小王子coriander:一点都不能少 //@宋茜:这才是中国，一点都不能少。,2016-07-17 19:23,2016/7/18 星期一 下午 5:14:19,http://weibo.com/5953512209/DFfsN9F6L,4
279,278,范例欢畅激,W //@宋小王子coriander:一点都不能少 //@宋茜:这才是中国，一点都不能少。,2016-07-17 19:23,2016/7/18 星期一 下午 5:14:19,http://weibo.com/5953512209/DFfsLn8Lr,4
280,279,范例欢畅激,Q //@宋小王子coriander:一点都不能少 //@宋茜:这才是中国，一点都不能少。,2016-07-17 19:23,2016/7/18 星期一 下午 5:14:19,http://weibo.com/5953512209/DFfsL5vVB,4
281,280,栾么寿亦洒,p//@宋小王子coriander:一点都不能少 //@宋茜:这才是中国，一点都不能少。,2016-07-17 09:02,2016/7/18 星期一 下午 5:14:19,http://weibo.com/5979450429/DFboOwzzR,4
282,281,栾么寿亦洒,i//@宋小王子coriander:一点都不能少 //@宋茜:这才是中国，一点都不能少。,2016-07-17 09:02,2016/7/18 星期一 下午 5:14:19,http://weibo.com/5979450429/DFboKlFNT,4
283,282,小妮子名字还没想好,//@我是一根小香菜0202://@狮心蜂香菜君:我是中国人，来生还做种花人//@宋茜:这才是中国，一点都不能少。,2016-07-17 18:42,2016/7/18 星期一 下午 5:15:46,http://weibo.com/5655799613/DFfcomwxs,4
284,283,我是一根小香菜0202,//@狮心蜂香菜君:我是中国人，来生还做种花人//@宋茜:这才是中国，一点都不能少。,2016-07-17 18:31,2016/7/18 星期一 下午 5:15:46,http://weibo.com/5960804067/DFf7ChQMe,4
285,284,段俱迹段,宋茜！！！！//@狮心蜂香菜君:我是中国人，来生还做种花人//@宋茜:这才是中国，一点都不能少。,2016-07-15 19:57,2016/7/18 星期一 下午 5:15:46,http://weibo.com/5979866231/DEWPS2Tmy,4
286,285,段俱迹段,宋茜么么哒//@狮心蜂香菜君:我是中国人，来生还做种花人//@宋茜:这才是中国，一点都不能少。,2016-07-15 19:57,2016/7/18 星期一 下午 5:15:46,http://weibo.com/5979866231/DEWPP6zqE,4
287,286,段俱迹段,啦啦啦啦//@狮心蜂香菜君:我是中国人，来生还做种花人//@宋茜:这才是中国，一点都不能少。,2016-07-15 19:57,2016/7/18 星期一 下午 5:15:46,http://weibo.com/5979866231/DEWPK6DT7,4
288,287,段俱迹段,对对对//@狮心蜂香菜君:我是中国人，来生还做种花人//@宋茜:这才是中国，一点都不能少。,2016-07-15 19:57,2016/7/18 星期一 下午 5:15:46,http://weibo.com/5979866231/DEWPH6Mpp,4
289,288,段俱迹段,对//@狮心蜂香菜君:我是中国人，来生还做种花人//@宋茜:这才是中国，一点都不能少。,2016-07-15 19:57,2016/7/18 星期一 下午 5:15:46,http://weibo.com/5979866231/DEWPDytH7,4
290,289,段俱迹段,爱宋茜//@狮心蜂香菜君:我是中国人，来生还做种花人//@宋茜:这才是中国，一点都不能少。,2016-07-15 19:56,2016/7/18 星期一 下午 5:15:46,http://weibo.com/5979866231/DEWP5koga,4
291,290,段俱迹段,宋茜//@狮心蜂香菜君:我是中国人，来生还做种花人//@宋茜:这才是中国，一点都不能少。,2016-07-15 19:55,2016/7/18 星期一 下午 5:15:46,http://weibo.com/5979866231/DEWP2B8FH,4
292,291,宋茜的迷妹, //@狮心蜂香菜君:我是中国人，来生还做种花人//@宋茜:这才是中国，一点都不能少。,2016-07-15 13:59,2016/7/18 星期一 下午 5:15:46,http://weibo.com/5673083990/DEUuywcc6,4
293,292,王俊凯的大长腿,//@严屹宽:共同守护，一点也不能少//@范冰冰:这才是中国，一点都不能少。,2016-07-12 18:53,2016/7/18 星期一 下午 5:17:15,http://weibo.com/2938773165/DEu8ij2mW,4
294,293,全民gossip,//@严屹宽:共同守护，一点也不能少//@范冰冰:这才是中国，一点都不能少。,2016-07-18 08:06,2016/7/18 星期一 下午 5:17:15,http://weibo.com/1245780372/DFksHcB0T,4
295,294,蜜蜂爱甜品,#中国一点都不能少#??//@严屹宽:共同守护，一点也不能少//@范冰冰:这才是中国，一点都不能少。,2016-07-16 18:54,2016/7/18 星期一 下午 5:17:15,http://weibo.com/5627587957/DF5QvhZrD,4
296,295,努力从来不是为了感动自己,//@严屹宽:共同守护，一点也不能少//@范冰冰:这才是中国，一点都不能少。,2016-07-15 18:41,2016/7/18 星期一 下午 5:17:15,http://weibo.com/5311659817/DEWkDobcB,4
297,296,喜杨杨一小明,//@严屹宽:共同守护，一点也不能少//@范冰冰:这才是中国，一点都不能少。,2016-07-15 08:49,2016/7/18 星期一 下午 5:17:15,http://weibo.com/5980076829/DESsGxeLb,4
298,297,用户5586048280,//@严屹宽: Paracels and Spratlys belong to Vietnam . I-m really disappointed in you . Vietnamese fans are turned most to you .,2016-07-15 04:10,2016/7/18 星期一 下午 5:17:15,http://weibo.com/5586048280/DEQDbEOYg,4
299,298,xiaoshui85,//@严屹宽:共同守护，一点也不能少//@范冰冰:这才是中国，一点都不能少。,2016-07-14 21:21,2016/7/18 星期一 下午 5:17:15,http://weibo.com/1252083397/DENX9mwAQ,4
300,299,L平步青云H,共同守护，一点也不能少,2016-07-14 19:11,2016/7/18 星期一 下午 5:17:15,http://weibo.com/5331944844/DEN6Ggh0O,4
301,300,大同市广昌,//@严屹宽:共同守护，一点也不能少//@范冰冰:这才是中国，一点都不能少。,2016-07-14 17:43,2016/7/18 星期一 下午 5:17:15,http://weibo.com/5933361061/DEMwHkMFn,4
302,301,施瓦辛格_云出岫,//@严屹宽:共同守护，一点也不能少//@范冰冰:这才是中国，一点都不能少。,2016-07-14 15:58,2016/7/18 星期一 下午 5:17:15,http://weibo.com/5590952253/DELQ1bwZF,4
303,302,L-----寜,//@范冰冰工作室: 一点都不能少 //@范冰冰:这才是中国，一点都不能少。,2016-07-15 12:46,2016/7/18 星期一 下午 5:18:01,http://weibo.com/2505346583/DEU0Tk5Sn,4
304,303,-潘海瑶-,#中国一点都不能少#这才是真正的中国!,2016-07-15 12:22,2016/7/18 星期一 下午 5:18:01,http://weibo.com/5316530467/DETQRDkKb,4
305,304,几百年出一个_范美人,一点都不能少 //@范冰冰工作室:一点都不能少 //@范冰冰:这才是中国，一点都不能少。,2016-07-15 09:43,2016/7/18 星期一 下午 5:18:01,http://weibo.com/5129741731/DESOx5V0W,4
306,305,末低吟爱恋,//@范冰冰工作室:一点都不能少 //@范冰冰:这才是中国，一点都不能少。,2016-07-14 10:03,2016/7/18 星期一 下午 5:18:01,http://weibo.com/2761069621/DEJwajlpR,4
307,306,水晶鞋ni,一点都不能少。,2016-07-13 23:39,2016/7/18 星期一 下午 5:18:01,http://weibo.com/1733230721/DEFqTiunA,4
308,307,Andrea-YHC,一点都不能少,2016-07-13 23:18,2016/7/18 星期一 下午 5:18:01,http://weibo.com/2495344034/DEFiorazr,4
309,308,Ran幂, //@范冰冰工作室:一点都不能少 //@范冰冰:这才是中国，一点都不能少。,2016-07-13 19:31,2016/7/18 星期一 下午 5:18:01,http://weibo.com/2613997293/DEDOaCQuA,4
310,309,饭锅-,//@晨星繁漫冰韵然: 这很中国！ //@范冰冰工作室:一点都不能少 //@范冰冰:这才是中国，一点都不能少。,2016-07-13 18:50,2016/7/18 星期一 下午 5:18:01,http://weibo.com/5597035774/DEDxnmIFT,4
311,310,瞪瞪猫,//@范冰冰工作室:一点都不能少 //@范冰冰:这才是中国，一点都不能少。,2016-07-13 18:31,2016/7/18 星期一 下午 5:18:01,http://weibo.com/2779505061/DEDpKw1V7,4
312,311,kimi-厘米,//@范冰冰工作室:一点都不能少 //@范冰冰:这才是中国，一点都不能少。,2016-07-13 12:56,2016/7/18 星期一 下午 5:18:01,http://weibo.com/2036200931/DEBdT07be,4
313,312,MengYa520,中国的领土一点都不能少//@挑战者联盟:#挑战者联盟#一点都不能少//@范冰冰: 这才是中国，一点都不能少。,2016-07-14 09:49,2016/7/18 星期一 下午 5:19:09,http://weibo.com/5705502884/DEJqzbDtL,4
314,313,Love爱_鹿,中国不能少一分//@挑战者联盟:#挑战者联盟#一点都不能少//@范冰冰: 这才是中国，一点都不能少。,2016-07-14 01:53,2016/7/18 星期一 下午 5:19:09,http://weibo.com/5841012869/DEGj0CRnR,4
315,314,Boger_sun,一点都不能少。,2016-07-13 18:32,2016/7/18 星期一 下午 5:19:09,http://weibo.com/2060916041/DEDqoaoaz,4
316,315,猪猪最可爱的小窝,//@挑战者联盟:#挑战者联盟#一点都不能少//@范冰冰: 这才是中国，一点都不能少。,2016-07-13 16:33,2016/7/18 星期一 下午 5:19:09,http://weibo.com/1211021542/DECE1xNrA,4
317,316,崇拜你75159,这才是中国，一点都不能少。 ,2016-07-13 08:31,2016/7/18 星期一 下午 5:19:09,http://weibo.com/5864249005/DEzu6r4s9,4
318,317,Cold-blooded86586,//@挑战者联盟:#挑战者联盟#一点都不能少//@范冰冰: 这才是中国，一点都不能少。,2016-07-13 05:51,2016/7/18 星期一 下午 5:19:09,http://weibo.com/2146451464/DEyrkpX8Q,4
319,318,zhhLinda,//@挑战者联盟:#挑战者联盟#一点都不能少//@范冰冰: 这才是中国，一点都不能少。,2016-07-13 00:21,2016/7/18 星期一 下午 5:19:09,http://weibo.com/3347517614/DEwhu7x8A,4
320,319,马艳zzhhaa2000,//@挑战者联盟:#挑战者联盟#一点都不能少//@范冰冰: 这才是中国，一点都不能少。,2016-07-13 00:19,2016/7/18 星期一 下午 5:19:09,http://weibo.com/5661677835/DEwgsiaw1,4
321,320,梦要自己扛_,//@挑战者联盟:#挑战者联盟#一点都不能少//@范冰冰: 这才是中国，一点都不能少。,2016-07-13 00:00,2016/7/18 星期一 下午 5:19:09,http://weibo.com/5237591967/DEw8DBRTd,4
322,321,cao允ing,: 这才是中国，一点都不能少。,2016-07-12 23:12,2016/7/18 星期一 下午 5:19:09,http://weibo.com/2653941662/DEvPaA4b5,4
323,322,冰棒邦邦,//@范冰冰粉丝团:一点不能少//@范冰冰:这才是中国，一点都不能少。,2016-07-14 19:41,2016/7/18 星期一 下午 5:20:39,http://weibo.com/1007543043/DENiFoc6l,4
324,323,起笔划划,//@范冰冰粉丝团: 一点不能少//@范冰冰:这才是中国，一点都不能少。,2016-07-13 09:27,2016/7/18 星期一 下午 5:20:39,http://weibo.com/2094311515/DEzQNzufZ,4
